DATE,CRSPTM1,CRSPME1,CRSPLC1,CRSPMI1,CRSPSC1,CRSPMC1,CRSPSX1,CRSPTMT,CRSPMET,CRSPLCT,CRSPMIT,CRSPSCT,CRSPMCT,CRSPSXT,CRSPSM1,CRSPSMT,CAP_RESTATEMENT,CRSPRE1,CRSPEN1,CRSPMT1,CRSPID1,CRSPCS1,CRSPHC1,CRSPTE1,CRSPUT1,CRSPFN1,CRSPIT1,CRSPRET,CRSPENT,CRSPMTT,CRSPIDT,CRSPCST,CRSPHCT,CRSPTET,CRSPUTT,CRSPFNT,CRSPITT,SECTOR_RESTATEMENT,CRSPMEV1,CRSPMEG1,CRSPLCV1,CRSPLCG1,CRSPMIV1,CRSPMIG1,CRSPSCV1,CRSPSCG1,CRSPMEVT,CRSPMEGT,CRSPLCVT,CRSPLCGT,CRSPMIVT,CRSPMIGT,CRSPSCVT,CRSPSCGT,CRSPSMG1,CRSPSMGT,CRSPSMV1,CRSPSMVT,VG_RESTATEMENT
2023-02-06,2993.95,3121.21,3063.86,2778.07,2597.06,2405.06,2791.09,3728.17,3952.98,3842.91,3321.57,3108.81,2751.38,3139.40,2695.71,3224.95,N,1755.50,1177.34,1980.00,3049.14,2335.04,3724.68,1689.35,2069.72,3178.26,4939.98,2682.22,1628.67,2497.68,3644.55,3091.01,4411.13,2373.25,3001.73,4066.68,5654.59,N,2434.95,3368.28,2444.78,3286.12,2500.28,2906.92,2493.42,2511.36,3207.04,3836.90,3201.72,3708.57,3134.15,3163.64,3091.43,2741.39,2751.47,2991.16,2480.64,3100.53,N
2023-02-07,3031.04,3163.77,3103.82,2806.83,2618.77,2420.52,2816.91,3774.42,4006.94,3893.10,3356.02,3134.86,2769.30,3168.51,2721.30,3255.63,N,1752.32,1212.07,2004.54,3070.37,2326.54,3749.49,1686.85,2068.68,3215.76,5071.58,2677.37,1677.02,2528.63,3670.00,3079.94,4440.50,2369.73,3000.23,4114.77,5805.22,N,2452.86,3434.53,2461.96,3348.50,2514.73,2951.95,2508.64,2540.25,3230.69,3912.42,3224.28,3779.01,3152.35,3212.68,3110.38,2772.94,2789.33,3032.33,2496.07,3119.90,N
2023-02-08,2997.03,3127.71,3070.00,2782.66,2585.03,2379.25,2779.65,3732.18,3961.37,3850.80,3327.30,3094.50,2722.18,3126.63,2692.86,3221.71,N,1743.46,1200.81,1982.82,3042.42,2316.95,3727.42,1662.18,2035.74,3195.42,4977.18,2664.13,1661.43,2501.23,3636.77,3067.59,4414.42,2335.08,2952.45,4088.77,5697.16,N,2436.28,3380.27,2445.25,3298.60,2496.17,2922.47,2476.38,2507.43,3208.89,3850.76,3202.47,3722.83,3129.35,3180.68,3070.43,2737.12,2757.45,2997.72,2471.86,3089.81,N
2023-02-09,2968.18,3100.82,3042.24,2751.87,2550.66,2344.22,2742.65,3696.77,3927.93,3816.54,3290.85,3053.62,2682.40,3085.30,2660.48,3183.30,N,1724.29,1189.49,1950.81,3016.90,2308.88,3692.58,1637.54,2010.46,3149.84,4926.44,2634.84,1645.80,2460.88,3607.01,3057.17,4373.16,2300.47,2917.47,4031.63,5639.93,N,2417.38,3348.48,2424.38,3267.11,2465.88,2893.65,2443.07,2474.65,3184.71,3814.89,3175.84,3687.59,3091.94,3149.38,3029.48,2701.45,2727.80,2965.59,2439.72,3050.08,N
2023-02-10,2972.95,3106.12,3047.77,2758.21,2551.22,2344.81,2742.19,3703.16,3935.23,3823.96,3298.54,3054.53,2683.11,3084.99,2664.23,3187.95,N,1730.34,1234.34,1958.62,3026.75,2332.13,3721.33,1649.71,2047.53,3163.55,4881.60,2644.22,1707.88,2470.77,3618.86,3087.96,4407.21,2317.55,2971.59,4049.32,5590.37,N,2442.81,3325.88,2448.90,3246.36,2483.69,2884.44,2454.06,2460.54,3218.35,3790.11,3208.10,3664.94,3114.45,3139.40,3043.45,2686.14,2711.55,2948.01,2457.06,3071.98,N
2023-02-13,3006.97,3142.25,3082.78,2788.10,2581.44,2357.87,2774.79,3746.05,3981.63,3868.48,3334.66,3090.89,2698.14,3121.86,2694.25,3224.16,N,1746.00,1227.64,1972.40,3052.95,2353.63,3751.86,1668.74,2057.15,3198.22,4969.71,2668.45,1702.58,2488.15,3650.30,3116.45,4443.38,2344.30,2986.26,4093.81,5691.29,N,2461.00,3378.16,2468.23,3295.34,2508.94,2917.89,2481.55,2491.90,3243.35,3849.69,3234.36,3720.27,3146.63,3175.98,3077.80,2720.41,2746.39,2986.00,2481.79,3103.29,N
2023-02-14,3008.41,3143.38,3084.10,2790.15,2584.27,2354.27,2779.74,3748.20,3983.45,3870.52,3337.52,3094.45,2694.21,3127.62,2696.66,3227.33,N,1731.51,1228.37,1979.50,3046.68,2330.20,3732.08,1671.49,2045.70,3181.94,5009.57,2646.34,1703.65,2497.32,3642.90,3085.75,4421.62,2348.15,2970.50,4073.29,5736.95,N,2449.84,3395.38,2456.84,3313.25,2496.75,2938.37,2477.79,2503.71,3229.18,3869.44,3219.97,3740.64,3131.85,3198.51,3073.42,2733.33,2764.01,3005.28,2473.49,3093.34,N
2023-02-15,3022.33,3151.58,3096.01,2816.87,2609.31,2376.79,2807.38,3766.37,3994.99,3886.41,3369.58,3124.62,2720.14,3158.93,2722.61,3258.53,N,1739.55,1211.38,1983.17,3068.56,2331.63,3719.78,1689.25,2059.16,3192.01,5048.48,2658.63,1682.57,2501.95,3669.09,3088.25,4407.12,2373.11,2990.33,4086.34,5783.85,N,2447.36,3416.05,2456.65,3338.89,2510.30,2980.04,2493.38,2539.74,3226.66,3894.31,3220.36,3770.65,3149.02,3243.87,3093.09,2772.67,2807.77,3052.85,2485.42,3108.50,N
2023-02-16,2981.55,3105.70,3052.77,2785.08,2581.56,2356.79,2777.84,3715.89,3937.20,3832.47,3331.78,3091.75,2697.57,3126.01,2692.64,3222.96,N,1723.14,1197.01,1970.12,3032.80,2319.01,3684.67,1695.13,2045.74,3158.17,4941.97,2633.78,1662.64,2485.96,3627.28,3071.76,4365.52,2381.37,2972.98,4043.40,5662.09,N,2426.45,3346.74,2435.53,3274.76,2489.07,2937.13,2475.26,2500.98,3199.67,3815.34,3193.20,3698.28,3122.68,3197.29,3071.20,2730.38,2765.49,3006.97,2465.94,3084.55,N
2023-02-17,2972.64,3097.06,3042.59,2768.85,2578.19,2366.25,2774.67,3705.42,3927.01,3820.40,3312.80,3087.95,2708.53,3122.66,2682.18,3210.78,N,1715.57,1154.07,1947.64,3033.12,2346.10,3717.89,1697.80,2066.78,3161.84,4881.47,2622.34,1603.47,2457.84,3628.61,3107.70,4407.23,2385.20,3005.35,4048.65,5592.89,N,2432.35,3320.60,2439.99,3247.15,2486.46,2904.48,2476.75,2491.09,3208.72,3785.54,3200.03,3667.33,3119.83,3162.16,3073.34,2719.74,2742.95,2982.70,2464.52,3083.18,N
2023-02-21,2909.71,3036.39,2981.00,2704.60,2508.98,2294.46,2698.90,3627.01,3850.12,3743.09,3236.00,3005.19,2626.37,3037.51,2615.74,3131.34,N,1680.97,1146.58,1916.01,2964.16,2333.44,3656.20,1648.72,2029.20,3096.28,4756.27,2569.45,1593.07,2417.94,3546.23,3090.93,4334.10,2316.25,2950.70,3964.79,5449.45,N,2396.33,3240.11,2400.98,3167.65,2431.56,2833.44,2413.12,2420.24,3161.20,3693.82,3148.88,3577.59,3050.96,3084.93,2994.56,2642.41,2670.28,2903.76,2406.75,3010.99,N
2023-02-22,2907.96,3032.96,2977.71,2701.97,2516.28,2296.83,2708.95,3624.90,3845.79,3739.03,3233.05,3013.98,2629.09,3048.90,2617.56,3133.65,N,1663.66,1139.50,1927.84,2959.82,2336.11,3649.37,1653.77,2022.88,3089.94,4761.92,2542.99,1583.23,2432.87,3541.15,3094.47,4326.06,2323.34,2941.60,3956.81,5456.05,N,2388.17,3243.68,2394.22,3169.61,2426.95,2833.61,2416.59,2432.24,3150.44,3697.95,3140.08,3579.86,3045.47,3085.18,2998.93,2655.56,2674.36,2908.25,2406.88,3011.34,N
2023-02-23,2922.62,3048.89,2992.88,2713.79,2527.65,2311.06,2721.25,3643.45,3866.31,3758.36,3247.34,3027.88,2645.38,3063.02,2629.17,3147.76,N,1674.75,1156.77,1929.40,2975.46,2335.76,3658.49,1647.81,2011.63,3095.01,4828.09,2560.00,1607.22,2435.08,3561.16,3094.01,4337.02,2314.97,2925.32,3963.79,5531.91,N,2393.20,3270.70,2399.18,3195.35,2433.06,2851.88,2426.68,2444.40,3157.49,3728.90,3146.96,3609.04,3053.39,3105.09,3011.85,2668.92,2688.13,2923.30,2416.23,3023.34,N
2023-02-24,2891.69,3014.82,2960.39,2688.23,2506.37,2283.65,2699.36,3605.06,3823.27,3717.72,3216.91,3002.59,2614.02,3038.61,2605.54,3119.64,N,1647.15,1157.16,1941.50,2955.34,2321.49,3609.50,1622.50,2009.95,3094.49,4738.02,2517.81,1607.78,2450.35,3537.35,3075.13,4279.01,2279.42,2923.94,3963.29,5428.97,N,2381.54,3214.11,2387.32,3141.85,2421.06,2810.78,2415.37,2411.00,3142.34,3664.42,3131.63,3548.67,3038.48,3060.47,2998.13,2632.50,2649.41,2881.27,2404.58,3008.99,N
2023-02-27,2900.42,3025.06,2969.65,2693.37,2511.51,2293.67,2705.23,3616.36,3836.67,3729.79,3223.58,3009.08,2625.61,3045.51,2610.67,3126.22,N,1649.16,1162.62,1950.50,2971.91,2317.27,3602.89,1624.60,1998.45,3093.61,4756.88,2521.61,1615.42,2463.08,3558.08,3069.55,4271.17,2282.36,2909.42,3962.77,5450.79,N,2381.97,3235.22,2386.65,3162.47,2420.30,2823.18,2417.41,2420.04,3143.55,3688.52,3131.35,3572.11,3038.18,3074.29,3001.20,2642.40,2661.06,2894.09,2404.87,3009.98,N
2023-02-28,2892.97,3016.09,2960.96,2685.95,2510.01,2300.17,2704.45,3607.45,3825.58,3719.23,3215.36,3007.72,2633.50,3045.11,2605.90,3121.08,N,1646.09,1147.06,1962.45,2967.70,2294.44,3580.96,1622.20,1968.33,3099.80,4760.06,2517.23,1593.93,2478.52,3553.67,3039.97,4245.21,2279.23,2865.90,3970.91,5454.49,N,2369.64,3232.64,2375.15,3159.20,2411.28,2818.48,2413.21,2422.48,3127.47,3685.88,3116.61,3568.71,3027.70,3069.55,2996.65,2645.18,2660.48,2893.75,2397.53,3001.51,N
2023-03-01,2881.13,2999.75,2946.25,2678.09,2514.37,2301.42,2710.86,3592.87,3805.08,3700.97,3206.11,3013.05,2634.95,3052.44,2603.51,3118.34,N,1625.23,1170.47,1983.37,2974.26,2280.42,3579.82,1607.11,1938.93,3086.30,4723.10,2485.34,1626.50,2505.13,3561.55,3021.40,4243.86,2258.03,2823.65,3954.35,5412.63,N,2366.14,3202.70,2370.78,3133.65,2401.88,2813.28,2418.51,2425.12,3123.24,3651.75,3111.17,3539.93,3016.12,3063.96,3003.31,2648.17,2658.72,2891.88,2394.85,2998.35,N
2023-03-02,2901.62,3021.39,2968.51,2702.49,2526.47,2300.53,2723.18,3618.94,3833.05,3729.48,3235.89,3027.94,2634.07,3066.68,2622.40,3141.46,N,1644.14,1180.77,2005.06,3003.27,2305.87,3599.96,1609.79,1968.22,3067.80,4783.08,2514.67,1641.25,2532.55,3596.49,3057.52,4267.76,2261.80,2867.62,3932.20,5481.38,N,2378.17,3232.48,2382.92,3164.98,2414.67,2850.80,2427.06,2441.17,3140.01,3685.71,3127.91,3575.44,3032.71,3105.38,3014.56,2665.72,2686.63,2922.42,2406.28,3013.35,N
2023-03-03,2948.09,3071.76,3016.95,2742.24,2561.79,2333.91,2762.13,3677.06,3897.06,3790.49,3283.89,3070.42,2672.37,3110.71,2660.15,3186.97,N,1669.73,1198.21,2037.46,3042.98,2313.28,3645.79,1625.75,1997.85,3112.98,4894.32,2553.83,1665.53,2574.47,3644.29,3067.34,4322.09,2284.22,2910.79,3990.51,5608.85,N,2406.47,3301.48,2411.54,3230.24,2443.63,2901.32,2454.70,2484.15,3177.43,3764.49,3165.66,3649.27,3069.70,3160.51,3049.13,2712.70,2734.47,2974.52,2434.61,3049.25,N
2023-03-06,2944.08,3077.40,3018.39,2726.71,2529.27,2290.38,2725.48,3672.34,3904.53,3792.58,3265.35,3031.82,2622.54,3069.77,2637.03,3159.47,N,1661.85,1195.89,1999.91,3034.66,2316.58,3632.30,1622.53,2006.76,3109.77,4903.90,2542.59,1663.60,2527.12,3634.47,3071.72,4306.10,2279.76,2923.78,3987.04,5619.83,N,2408.69,3310.45,2411.15,3233.83,2433.42,2880.12,2421.74,2455.16,3180.55,3775.13,3165.32,3653.65,3057.00,3137.41,3008.67,2681.23,2709.75,2947.72,2414.10,3023.84,N
2023-03-07,2900.68,3030.74,2972.61,2685.30,2497.70,2273.24,2693.04,3618.31,3845.44,3735.16,3215.84,2994.10,2602.93,3033.36,2600.04,3115.25,N,1623.44,1176.14,1956.89,2990.70,2288.80,3579.35,1602.61,1977.29,3035.00,4849.07,2483.83,1636.13,2472.77,3581.84,3035.01,4243.63,2251.77,2880.85,3891.26,5557.19,N,2368.23,3265.50,2370.72,3189.92,2390.94,2843.62,2390.60,2425.79,3127.26,3723.92,3112.37,3604.09,3003.73,3097.68,2970.11,2649.27,2676.69,2911.82,2376.82,2977.27,N
2023-03-08,2904.08,3034.15,2976.55,2691.32,2498.60,2270.04,2692.10,3622.84,3850.10,3740.42,3223.23,2995.36,2599.53,3032.38,2603.77,3119.90,N,1641.65,1163.42,1966.80,2994.92,2289.36,3557.94,1606.57,1990.88,3026.08,4889.05,2512.06,1618.44,2486.19,3586.98,3035.78,4218.36,2257.34,2900.98,3879.84,5603.02,N,2363.61,3278.85,2367.66,3202.36,2395.21,2851.41,2391.15,2427.12,3121.23,3739.70,3108.48,3618.59,3009.41,3106.19,2971.08,2650.73,2681.93,2917.54,2379.26,2980.61,N
2023-03-09,2845.92,2979.98,2920.18,2627.05,2431.54,2201.21,2619.71,3550.87,3781.91,3670.17,3146.97,2915.57,2521.08,2951.38,2538.28,3042.10,N,1602.56,1144.67,1914.39,2947.69,2264.21,3516.13,1579.61,1974.68,2895.60,4798.10,2453.89,1592.46,2420.11,3531.28,3003.47,4169.31,2219.72,2879.20,3713.53,5498.78,N,2320.16,3221.99,2321.32,3143.73,2337.28,2784.27,2324.37,2365.63,3064.69,3674.91,3048.50,3552.46,2937.76,3033.21,2888.95,2583.83,2616.76,2846.88,2317.84,2904.62,N
2023-03-10,2797.39,2942.16,2876.16,2558.71,2359.55,2124.00,2543.87,3490.57,3734.20,3615.11,3065.31,2829.38,2432.69,2866.01,2468.35,2958.45,N,1549.22,1126.79,1867.89,2880.82,2255.58,3477.61,1559.00,1942.51,2833.21,4699.64,2372.39,1568.16,2361.33,3451.36,2992.02,4124.86,2190.76,2832.30,3633.59,5385.95,N,2297.54,3172.02,2291.90,3088.93,2280.68,2706.36,2257.85,2292.37,3035.29,3617.92,3010.30,3490.57,2866.87,2948.46,2806.46,2503.82,2541.23,2764.78,2256.35,2827.79,N
2023-03-13,2788.95,2943.94,2873.58,2538.54,2318.64,2086.75,2494.98,3480.11,3736.57,3611.95,3041.16,2780.40,2390.11,2811.02,2438.91,2923.21,N,1569.24,1103.86,1846.96,2847.56,2262.47,3516.47,1551.48,1968.89,2721.67,4731.62,2403.06,1536.25,2336.68,3411.52,3001.16,4170.96,2180.19,2870.76,3490.60,5422.60,N,2282.31,3196.05,2272.72,3108.89,2244.87,2708.32,2200.41,2278.34,3015.17,3645.52,2985.11,3513.28,2821.86,2950.61,2735.18,2488.55,2536.94,2760.14,2211.47,2771.59,N
2023-03-14,2835.85,2995.40,2921.91,2573.38,2357.22,2124.68,2538.27,3539.47,3802.51,3673.50,3084.32,2827.66,2434.29,2860.73,2475.40,2968.18,N,1581.97,1111.97,1872.92,2891.83,2278.46,3553.41,1571.12,1997.73,2781.44,4852.08,2426.65,1548.20,2369.97,3464.74,3022.37,4217.12,2208.45,2914.25,3568.09,5560.83,N,2309.14,3269.28,2299.37,3176.53,2271.60,2750.82,2236.53,2316.95,3051.32,3729.44,3021.09,3590.13,2856.76,2998.31,2781.35,2531.23,2578.78,2806.27,2241.89,2811.31,N
2023-03-15,2811.70,2982.33,2902.02,2526.25,2308.86,2086.38,2483.50,3509.40,3785.91,3648.55,3028.12,2769.83,2390.60,2799.09,2427.74,2911.28,N,1578.82,1052.47,1803.23,2827.28,2287.53,3545.09,1568.15,2016.74,2702.37,4866.11,2422.15,1465.72,2281.78,3387.42,3034.40,4207.26,2204.40,2941.98,3466.79,5576.92,N,2281.69,3278.11,2268.04,3175.69,2226.02,2705.63,2180.81,2283.25,3015.05,3739.51,2979.96,3589.27,2799.50,2949.58,2712.37,2494.42,2540.13,2764.52,2191.12,2747.83,N
2023-03-16,2860.41,3037.41,2953.63,2562.89,2341.42,2116.55,2523.28,3570.75,3856.42,3714.00,3072.55,2809.32,2425.53,2844.24,2462.54,2953.48,N,1574.74,1063.41,1825.37,2860.37,2289.30,3581.17,1584.71,2030.74,2758.01,5016.47,2417.83,1481.02,2309.97,3427.34,3039.34,4250.17,2227.68,2962.41,3539.32,5749.37,N,2305.96,3362.33,2292.15,3253.62,2251.28,2754.04,2210.69,2316.68,3048.08,3835.59,3012.54,3677.40,2832.01,3002.53,2750.14,2531.10,2582.13,2810.37,2218.66,2783.05,N
2023-03-17,2824.17,3008.00,2920.99,2517.75,2286.16,2058.48,2463.98,3525.59,3819.11,3673.05,3018.71,2743.13,2359.23,2777.48,2412.89,2894.13,N,1539.18,1043.79,1798.19,2814.88,2268.80,3531.51,1573.85,2008.45,2664.68,4998.17,2363.34,1453.74,2275.58,3372.95,3012.12,4191.24,2212.42,2930.25,3419.81,5728.40,N,2268.94,3349.18,2253.40,3235.36,2206.24,2712.51,2152.97,2269.78,2999.17,3820.60,2961.75,3656.76,2775.86,2957.26,2678.51,2479.87,2538.58,2762.97,2168.02,2719.87,N
2023-03-20,2849.44,3031.44,2945.77,2547.55,2316.88,2063.43,2496.76,3557.17,3848.88,3704.23,3054.50,2780.00,2364.94,2814.45,2443.09,2930.39,N,1556.47,1066.34,1834.25,2849.69,2301.03,3574.57,1589.29,2025.56,2700.41,5006.05,2389.88,1485.16,2321.59,3414.67,3054.92,4242.35,2234.12,2955.23,3465.68,5737.50,N,2300.41,3357.13,2285.73,3245.46,2238.75,2736.33,2186.92,2293.25,3040.78,3829.70,3004.24,3668.22,2816.76,2983.36,2720.76,2505.53,2561.84,2788.37,2201.07,2761.35,N
2023-03-21,2889.80,3071.04,2985.42,2586.72,2360.52,2107.90,2547.32,3607.78,3899.47,3754.36,3101.57,2832.38,2415.94,2871.44,2484.25,2979.82,N,1550.70,1103.26,1858.39,2895.90,2302.23,3596.96,1606.72,1990.19,2778.05,5075.38,2381.06,1536.58,2352.14,3470.05,3056.52,4268.91,2258.63,2904.68,3565.33,5818.09,N,2324.10,3409.32,2310.23,3297.33,2266.13,2787.50,2228.04,2336.57,3072.62,3889.23,3036.90,3726.86,2851.39,3039.16,2771.93,2552.85,2609.56,2840.31,2234.98,2803.98,N
2023-03-22,2838.09,3024.46,2935.57,2524.43,2299.16,2047.22,2484.14,3543.46,3840.60,3691.95,3027.19,2758.77,2346.42,2800.23,2422.40,2905.81,N,1493.34,1079.02,1826.03,2840.48,2278.27,3538.61,1571.02,1951.12,2699.80,5012.53,2293.79,1502.81,2311.19,3403.64,3027.49,4199.66,2208.43,2847.66,3464.90,5746.05,N,2284.62,3363.13,2267.27,3248.00,2209.47,2723.07,2169.77,2276.31,3020.87,3836.54,2980.90,3671.10,2780.64,2968.90,2699.48,2487.01,2546.30,2771.45,2178.14,2732.97,N
2023-03-23,2843.97,3037.16,2944.37,2517.19,2288.99,2037.07,2474.17,3551.05,3857.05,3703.29,3018.61,2746.61,2334.96,2789.03,2413.85,2895.63,N,1483.47,1065.35,1824.60,2840.30,2262.29,3535.76,1572.97,1931.25,2671.38,5094.62,2278.65,1483.78,2309.96,3403.44,3008.64,4196.82,2211.18,2818.66,3428.44,5840.16,N,2275.66,3401.47,2256.83,3280.20,2193.40,2727.78,2150.85,2279.24,3009.58,3880.29,2967.66,3707.50,2760.61,2974.04,2676.00,2490.22,2551.04,2776.61,2160.86,2711.42,N
2023-03-24,2859.69,3052.68,2959.88,2532.42,2305.78,2052.86,2488.64,3570.72,3876.76,3722.83,3037.02,2766.82,2353.15,2805.41,2429.77,2914.84,N,1521.32,1067.91,1838.96,2844.10,2302.94,3578.71,1581.68,1987.45,2678.32,5096.48,2337.27,1487.35,2328.14,3408.00,3062.70,4247.80,2223.42,2900.78,3437.38,5842.30,N,2293.00,3411.39,2275.45,3288.71,2216.86,2731.18,2173.30,2286.66,3032.51,3891.60,2992.18,3717.11,2790.36,2977.79,2704.00,2498.39,2555.10,2781.08,2184.04,2740.66,N
2023-03-27,2867.40,3054.44,2964.68,2549.48,2329.77,2073.27,2515.70,3580.35,3879.00,3728.88,3057.48,2795.62,2376.55,2835.94,2449.93,2939.03,N,1519.55,1090.26,1854.12,2868.41,2315.56,3595.93,1592.05,1990.11,2720.35,5052.87,2334.54,1518.48,2347.34,3437.13,3079.51,4268.24,2237.99,2904.67,3491.32,5792.30,N,2312.77,3389.30,2294.98,3273.39,2234.96,2745.50,2198.68,2306.58,3058.65,3866.40,3017.86,3699.80,2813.15,2993.40,2735.59,2520.17,2570.69,2798.06,2206.07,2768.32,N
2023-03-28,2863.62,3047.23,2959.69,2553.63,2333.51,2069.53,2520.12,3575.70,3869.94,3722.69,3062.48,2800.13,2372.32,2840.94,2453.89,2943.81,N,1516.42,1105.40,1864.24,2876.07,2325.23,3574.97,1584.41,1997.13,2722.66,5020.45,2329.76,1540.17,2360.14,3446.32,3092.37,4243.41,2227.26,2914.91,3494.30,5755.13,N,2313.43,3373.29,2296.88,3260.36,2239.99,2748.17,2207.84,2302.45,3059.69,3848.13,3020.50,3685.08,2819.53,2996.31,2747.01,2515.66,2570.63,2798.00,2212.59,2776.53,N
2023-03-29,2904.48,3090.67,3002.52,2593.24,2364.00,2092.04,2551.40,3626.72,3925.11,3776.56,3109.99,2836.73,2398.23,2876.21,2489.40,2986.42,N,1550.11,1121.74,1884.94,2917.45,2340.24,3587.94,1606.34,2025.00,2760.35,5120.68,2381.53,1562.97,2386.36,3495.89,3112.34,4258.80,2258.09,2955.59,3542.69,5870.04,N,2339.33,3430.62,2324.07,3315.43,2274.40,2791.25,2231.04,2340.41,3093.95,3913.53,3056.26,3747.32,2862.84,3043.28,2775.89,2557.14,2611.60,2842.60,2241.97,2813.41,N
2023-03-30,2919.65,3109.23,3020.08,2606.42,2367.83,2079.42,2554.32,3646.37,3949.04,3799.20,3127.11,2842.83,2384.66,2880.30,2498.39,2998.59,N,1565.67,1124.80,1896.27,2923.80,2346.83,3602.58,1615.48,2037.01,2748.78,5169.56,2410.19,1567.23,2401.47,3504.06,3122.10,4276.64,2270.99,2973.88,3529.78,5926.16,N,2346.93,3459.64,2331.86,3342.38,2283.58,2808.49,2233.09,2346.38,3104.56,3946.70,3067.36,3777.89,2876.52,3062.34,2780.30,2564.56,2623.60,2856.12,2248.26,2823.32,N
2023-03-31,2964.43,3153.94,3064.67,2649.80,2414.12,2117.07,2602.98,3702.45,4005.90,3855.45,3179.57,2898.61,2427.98,2935.28,2543.05,3052.52,N,1599.91,1134.24,1924.05,2966.58,2361.64,3647.30,1644.95,2054.04,2781.02,5265.99,2463.86,1580.38,2437.78,3555.33,3141.88,4329.84,2312.42,2998.98,3571.50,6036.69,N,2370.57,3522.59,2357.46,3403.27,2317.12,2860.98,2272.57,2398.09,3135.94,4018.51,3101.25,3846.74,2919.34,3119.76,2829.60,2621.31,2677.42,2914.87,2283.63,2868.15,N
2023-04-03,2972.76,3167.51,3074.63,2644.91,2412.53,2122.63,2602.11,3712.87,4023.14,3867.98,3173.70,2896.82,2434.38,2934.33,2539.64,3048.48,N,1586.98,1184.18,1931.34,2973.65,2377.32,3681.38,1643.85,2041.38,2777.29,5260.73,2444.20,1649.97,2447.02,3563.80,3162.74,4370.36,2310.88,2980.49,3566.76,6030.67,N,2393.70,3520.86,2376.16,3399.92,2313.93,2854.30,2272.44,2394.58,3166.54,4016.56,3125.85,3842.96,2915.33,3112.48,2829.66,2617.48,2670.45,2907.28,2282.93,2867.36,N
2023-04-04,2951.70,3152.73,3057.16,2616.78,2372.81,2076.17,2556.97,3686.87,4004.78,3846.33,3139.94,2849.29,2381.12,2883.55,2506.33,3008.57,N,1583.92,1162.27,1898.36,2913.99,2369.73,3679.52,1635.64,2048.21,2743.27,5231.22,2439.64,1619.43,2405.23,3492.32,3152.64,4368.15,2304.97,2990.46,3523.36,5996.83,N,2374.49,3514.94,2355.69,3389.69,2285.91,2828.32,2228.52,2364.26,3141.81,4009.80,3099.48,3831.40,2880.03,3084.15,2775.19,2584.38,2641.56,2875.85,2248.70,2824.47,N
2023-04-05,2940.46,3145.51,3047.83,2599.05,2351.74,2050.25,2533.58,3673.26,3996.18,3835.07,3118.78,2824.15,2351.52,2857.31,2487.12,2985.63,N,1575.48,1174.64,1889.85,2880.92,2387.18,3733.39,1638.02,2091.62,2737.71,5159.95,2426.74,1636.70,2394.54,3453.29,3176.32,4432.11,2308.32,3053.85,3518.80,5915.28,N,2389.76,3479.86,2368.72,3352.98,2288.76,2785.57,2216.31,2332.68,3162.84,3969.92,3117.32,3790.03,2883.79,3037.55,2760.07,2550.10,2601.07,2831.89,2245.60,2820.71,N
2023-04-06,2950.28,3158.89,3058.97,2600.85,2353.12,2061.25,2533.98,3686.17,4014.05,3849.82,3121.19,2825.94,2364.19,2857.92,2488.73,2987.77,N,1586.20,1157.82,1886.43,2875.72,2390.42,3748.28,1626.85,2105.17,2752.86,5209.51,2443.53,1613.26,2390.22,3447.06,3181.25,4450.80,2299.31,3073.84,3538.35,5972.29,N,2391.02,3506.30,2369.94,3374.92,2291.44,2786.09,2214.99,2337.70,3165.92,4000.13,3120.13,3814.90,2887.56,3038.19,2758.66,2555.60,2604.70,2835.95,2245.69,2821.08,N
2023-04-10,2956.60,3157.79,3061.86,2619.95,2379.04,2079.88,2563.75,3694.15,4012.75,3853.55,3144.11,2857.13,2385.59,2891.55,2510.87,3014.38,N,1592.73,1167.69,1903.67,2898.76,2382.90,3747.81,1636.53,2102.60,2763.35,5202.24,2453.59,1627.02,2412.05,3474.71,3171.24,4450.24,2312.99,3070.08,3551.86,5964.29,N,2396.33,3497.04,2377.41,3371.30,2307.33,2807.75,2239.41,2363.43,3173.09,3989.61,3130.08,3810.83,2907.58,3061.81,2789.17,2583.72,2627.93,2861.25,2265.63,2846.17,N
2023-04-11,2959.64,3152.98,3061.84,2639.40,2399.49,2094.89,2586.62,3697.95,4006.64,3853.52,3167.45,2881.72,2402.88,2917.39,2530.76,3038.27,N,1599.42,1178.38,1918.73,2920.34,2387.98,3763.18,1631.22,2106.34,2786.58,5158.30,2463.90,1641.91,2431.14,3500.57,3178.00,4468.49,2305.56,3075.54,3581.74,5913.91,N,2404.33,3476.51,2388.10,3357.30,2327.89,2824.19,2258.82,2383.52,3183.68,3966.19,3144.16,3795.00,2933.49,3079.73,2813.40,2605.69,2645.72,2880.62,2285.70,2871.40,N
2023-04-12,2946.26,3140.03,3049.11,2627.76,2383.11,2074.96,2570.40,3681.29,3990.25,3837.55,3153.48,2862.13,2380.04,2899.13,2517.01,3021.79,N,1590.37,1178.10,1918.44,2921.77,2381.18,3760.73,1611.08,2106.58,2782.84,5124.55,2450.09,1641.51,2430.77,3502.68,3168.95,4465.58,2277.10,3075.89,3576.93,5875.22,N,2400.32,3454.57,2383.31,3336.63,2317.62,2811.74,2243.55,2367.04,3178.37,3941.29,3137.84,3771.75,2920.55,3066.16,2794.52,2587.68,2630.54,2864.09,2273.83,2856.56,N
