Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,BIG HiBM
1984-05-01,15.04,17.4,18.71,21.36,17.36,17.8,21.0,21.57,19.41,14.98,54.51,64.5,75.24,73.61,75.25,75.5,72.11,82.87,86.62,87.78,85.76,106.62,113.27,120.07,122.58,132.43,145.9,142.27,146.45,149.39,133.61,175.32,159.58,193.97,181.96,203.02,198.09,210.69,223.7,184.4,213.21,250.9,238.0,259.58,288.04,300.64,277.09,308.36,353.5,356.65,309.43,380.45,379.24,405.5,385.1,442.63,447.01,460.89,424.56,416.72,509.04,573.37,590.36,557.7,557.59,636.86,645.85,645.57,801.63,654.74,708.45,808.55,906.64,862.94,1076.13,906.59,1007.72,931.74,1054.53,935.52,1245.3,1393.92,1571.81,1612.17,1580.24,1370.27,1378.44,1494.45,1684.87,1299.5,6874.39,5634.05,4091.91,3152.4,5356.77,5005.71,5577.57,6414.61,11228.09,6434.04
1984-06-01,14.05,16.26,18.2,20.08,16.73,16.81,20.63,20.58,18.77,14.62,52.17,60.92,71.98,71.06,70.91,71.19,69.15,78.67,82.62,84.49,80.46,100.68,107.9,115.32,113.6,126.67,135.82,139.03,140.93,136.46,122.33,169.56,148.24,173.74,171.66,192.08,190.34,199.61,209.2,179.03,193.63,237.68,224.4,240.85,264.64,282.1,266.9,293.05,331.61,299.7,290.46,362.38,351.8,389.11,358.75,423.1,424.8,439.11,390.61,389.48,495.73,548.06,555.02,529.89,527.75,598.29,625.48,600.52,714.0,601.98,680.2,764.12,854.13,837.14,989.92,856.41,944.06,873.58,1006.67,812.75,1246.94,1319.94,1466.0,1522.37,1447.17,1277.32,1318.06,1406.23,1539.19,1261.92,6407.49,5354.38,3937.76,3155.07,4977.48,4708.66,5359.72,5995.14,10461.03,4486.58
1984-07-01,17.46,17.58,18.46,16.61,18.68,17.61,18.08,17.38,13.88,12.03,67.79,72.39,67.36,72.22,70.36,71.1,66.42,66.9,70.42,67.89,113.93,113.26,115.29,117.18,114.99,114.29,117.33,114.74,116.01,117.33,179.52,181.49,174.16,175.53,175.61,179.38,184.77,174.54,167.27,173.19,269.83,273.93,275.98,264.82,261.49,276.15,268.24,270.1,266.22,257.56,378.33,369.23,389.54,388.57,409.54,393.67,392.21,389.48,382.18,404.77,568.46,580.37,571.09,603.1,603.93,562.48,557.61,587.44,577.61,592.56,870.65,910.6,907.67,865.92,848.82,918.22,932.27,872.57,927.66,854.37,1457.7,1687.8,1514.24,1585.68,1551.98,1652.97,1589.68,1360.33,1388.04,1588.98,7517.95,5834.0,4010.35,3875.67,3319.16,6229.06,5717.25,6717.13,6079.33,3827.56
1984-08-01,16.05,16.36,17.33,15.77,17.36,16.73,17.81,16.7,13.75,11.78,63.64,67.29,64.8,67.74,67.67,69.98,66.08,64.89,69.03,66.1,106.56,104.35,107.78,111.68,111.1,109.05,115.57,112.6,113.09,110.7,171.99,175.51,164.7,165.81,175.19,178.61,177.49,161.52,156.32,167.79,251.45,274.36,263.85,252.65,246.87,279.56,268.64,262.64,254.42,248.0,370.5,344.51,379.06,376.75,375.7,384.27,375.12,370.44,389.96,399.94,539.48,565.81,546.25,586.17,581.58,535.53,519.71,562.62,567.71,574.52,839.5,875.71,855.07,817.34,863.79,885.98,895.98,826.15,926.04,848.19,1482.92,1710.51,1482.45,1496.92,1518.37,1653.4,1579.58,1307.27,1385.79,1560.01,7661.7,5711.37,3954.32,3890.16,3362.81,6279.26,5454.12,6525.36,5813.76,3803.89
1984-09-01,17.77,17.88,19.08,17.51,19.02,18.12,19.06,17.75,14.95,12.85,72.46,76.89,73.44,76.96,73.33,75.13,70.69,70.95,75.55,72.85,123.7,120.29,123.73,122.88,121.74,119.8,125.5,121.32,123.08,120.47,200.41,199.36,176.7,182.75,189.04,198.2,193.37,176.88,175.28,183.69,291.45,308.42,300.65,284.45,270.58,307.38,303.14,291.9,273.65,274.86,433.91,396.98,435.3,406.55,436.95,411.93,419.38,417.06,415.63,439.09,600.29,631.52,585.0,657.76,646.73,603.01,576.27,615.44,612.76,639.29,942.2,1004.55,986.02,936.22,963.6,994.76,994.49,915.49,1017.59,910.83,1713.39,1865.47,1621.24,1665.75,1665.81,1836.34,1775.52,1440.13,1505.22,1679.49,8482.59,6230.77,4293.38,4295.68,3675.48,6821.36,6079.03,7165.18,6587.12,4202.59
1984-10-01,17.42,17.76,18.87,17.46,18.8,18.75,19.35,17.77,15.41,13.19,69.73,75.59,71.35,76.28,74.57,74.97,71.32,71.06,76.71,75.39,118.84,117.4,124.51,120.19,121.39,121.67,126.85,121.47,127.53,122.17,184.3,189.58,176.91,185.81,194.82,201.89,196.61,178.29,176.85,192.02,278.52,309.13,310.77,289.81,273.83,315.52,303.11,295.87,274.59,288.13,407.73,378.51,430.86,406.1,425.75,420.58,428.52,420.76,435.12,453.76,581.94,615.1,593.43,634.79,642.03,612.45,582.87,632.12,627.27,642.72,918.88,1009.99,940.5,925.02,983.51,990.44,988.35,930.15,1078.11,952.81,1638.71,1879.38,1570.97,1646.23,1654.28,1819.77,1764.43,1481.93,1554.77,1768.61,8575.17,6042.63,4241.73,4199.65,3389.77,6864.7,6065.55,7368.51,6708.35,4313.73
1984-11-01,16.96,17.34,17.94,17.22,18.38,18.4,18.81,17.18,15.1,13.14,67.01,71.37,71.98,74.38,72.04,75.02,70.03,70.92,72.91,75.57,113.74,112.02,122.6,119.26,120.72,124.81,126.7,124.4,129.48,121.65,179.1,192.75,175.17,179.11,191.37,200.63,200.19,176.85,175.81,192.88,270.67,309.4,316.67,290.17,273.28,323.7,311.56,294.55,269.67,304.41,396.81,370.91,418.97,397.54,433.59,422.66,420.83,384.43,438.52,460.82,565.82,604.9,596.37,630.47,640.21,590.08,560.31,632.87,639.03,658.11,937.56,984.37,955.5,910.47,988.8,1010.86,1004.36,937.8,1053.46,1005.04,1626.3,1877.38,1570.24,1656.76,1654.29,1837.93,1722.96,1489.41,1567.09,1834.27,8558.91,6155.93,4358.26,4372.59,3428.22,6974.43,5928.64,7323.39,6431.02,4178.65
1984-12-01,15.88,16.58,17.01,16.36,18.03,17.82,18.55,16.64,14.71,12.62,63.0,68.86,68.98,72.15,72.1,73.76,70.04,68.33,72.8,76.5,106.32,109.5,119.53,117.35,115.81,122.11,125.81,126.0,132.1,119.32,167.95,180.51,170.57,168.63,190.95,203.92,196.18,179.27,175.87,195.96,259.77,305.09,305.23,288.74,283.58,331.1,321.18,299.28,269.04,301.76,373.64,355.13,414.81,399.5,421.09,424.8,425.86,383.24,452.82,468.69,542.18,586.15,595.89,611.83,639.32,536.92,565.94,635.92,660.11,667.02,894.31,962.06,951.61,906.81,983.55,1002.23,1013.95,928.29,1068.41,1009.67,1530.75,1829.15,1563.81,1666.34,1624.63,1817.37,1718.35,1501.52,1570.59,1884.46,8285.97,6040.07,4301.0,4254.52,3297.13,6811.71,5696.44,7248.75,6440.62,4210.61
1985-01-01,15.82,16.58,17.28,16.19,17.71,17.71,18.64,16.52,14.85,12.79,63.49,70.26,70.22,73.07,72.32,75.66,71.24,68.11,73.09,77.34,108.33,114.13,120.22,119.65,118.5,124.17,124.07,129.17,134.16,121.16,170.5,181.99,172.13,173.9,191.69,206.99,201.17,177.3,184.95,198.39,272.71,314.62,314.45,299.24,267.5,336.25,323.57,309.48,275.97,306.2,396.19,375.39,425.49,418.74,420.88,428.29,430.27,378.55,459.19,472.28,557.56,605.1,596.69,617.63,666.32,568.48,564.0,639.53,671.26,684.06,933.95,975.8,984.79,917.37,977.89,1012.19,1046.21,969.76,1108.36,1037.16,1631.65,1924.39,1590.27,1613.54,1652.58,1896.65,1755.6,1535.73,1627.12,1930.51,8410.1,6200.46,4387.14,4365.98,3363.17,6993.47,5897.1,7418.17,6378.83,4331.74
1985-02-01,18.36,19.19,20.25,18.42,19.69,19.55,20.57,18.11,16.05,13.82,73.28,82.77,80.15,84.46,79.24,81.69,77.98,75.16,77.64,82.36,128.56,127.75,143.52,129.64,134.75,136.61,134.31,140.28,144.15,129.44,196.79,209.88,194.28,189.86,204.54,220.71,220.25,196.85,189.05,227.58,314.0,346.75,340.96,332.8,287.34,367.73,354.64,330.51,300.02,329.03,454.1,430.33,469.68,451.76,471.4,469.08,469.83,416.99,493.63,505.96,647.44,668.02,683.43,683.92,719.79,600.84,620.79,697.74,679.51,743.19,1054.62,1061.6,1106.46,1043.41,1091.54,1087.87,1110.89,1033.76,1166.4,1073.85,1815.31,2068.32,1728.58,1708.31,1767.25,2047.34,1890.3,1639.7,1681.96,1979.87,9338.7,6668.31,4749.39,4696.72,3628.9,7486.25,6391.08,7827.67,6674.57,4485.89
1985-03-01,19.12,20.31,21.2,19.29,20.21,21.16,21.53,18.97,16.23,14.62,75.59,84.55,84.13,87.31,81.0,83.03,77.89,75.04,77.94,86.05,132.23,131.93,150.47,133.68,136.33,139.7,137.06,141.28,144.67,128.69,201.73,216.71,197.6,195.37,206.46,227.69,225.92,198.35,193.84,229.12,316.2,352.46,343.62,334.21,289.89,383.78,362.84,334.51,304.98,323.3,460.29,459.56,469.72,458.43,467.25,468.15,477.65,422.88,481.65,494.64,666.75,678.05,688.08,681.14,723.93,603.17,625.77,690.37,671.87,746.16,1089.86,1075.39,1078.26,1013.54,1092.35,1121.56,1139.79,1063.46,1195.91,1064.52,1817.27,2052.65,1777.37,1773.39,1797.85,2142.3,1890.58,1669.01,1720.1,1964.37,9243.78,6713.73,4936.74,4689.03,3658.57,7412.12,6601.94,7949.61,6866.06,4529.07
1985-04-01,18.78,19.95,20.41,18.66,20.01,20.84,20.82,19.01,16.07,14.35,73.26,82.74,81.73,84.36,78.57,82.89,77.3,72.97,76.1,85.75,127.21,121.98,144.58,127.46,132.65,139.96,139.48,143.59,151.26,131.15,192.66,208.42,193.34,186.66,198.27,231.26,225.19,194.31,199.42,233.05,304.77,338.37,347.15,326.49,289.73,381.55,364.94,335.46,303.06,349.99,430.51,452.8,466.47,442.88,455.26,449.52,481.56,416.88,493.69,514.12,640.46,650.63,727.86,669.55,720.48,677.74,605.23,697.06,713.77,739.77,1055.28,1063.76,999.98,956.72,1069.51,1096.93,1158.84,1079.57,1257.19,1097.22,1682.56,2082.82,1822.22,1821.6,1815.23,2156.32,1888.25,1688.39,1762.58,2004.64,9001.5,6706.74,4965.02,4653.76,3715.98,7173.22,6463.79,8123.31,6882.42,4600.99
1985-05-01,18.16,19.57,20.01,18.37,20.47,20.4,20.26,19.04,16.31,14.53,72.34,79.57,79.9,83.34,80.13,82.3,76.98,73.33,74.78,86.91,123.4,117.2,138.01,123.35,128.11,135.53,137.53,147.24,153.03,134.38,182.47,214.34,195.75,184.72,194.51,237.38,234.95,197.61,194.03,234.17,301.83,331.33,344.51,315.77,286.62,382.04,373.13,349.55,311.19,351.97,421.52,460.88,460.98,424.48,449.45,447.64,481.42,435.35,501.66,506.73,629.06,658.79,698.7,662.54,717.36,603.82,591.38,686.69,739.85,739.64,1027.23,1050.68,944.83,927.17,1066.75,1113.31,1162.11,1106.69,1181.71,1087.01,1651.81,2042.46,1812.56,1755.76,1818.26,2162.86,1846.98,1692.93,1744.24,2048.05,8819.78,6622.43,4803.12,4549.91,3719.39,6915.33,6664.64,8200.85,7106.94,4763.85
1985-06-01,18.51,20.37,20.95,18.75,21.11,21.02,20.48,19.32,16.19,14.47,75.23,80.54,83.75,85.37,84.39,84.73,79.57,74.93,74.72,89.69,129.57,119.25,146.42,126.61,134.49,134.23,145.88,152.83,158.28,140.96,188.03,225.97,204.56,187.46,199.33,248.88,249.05,204.93,199.14,234.95,322.23,350.82,362.55,335.39,289.88,396.34,396.71,362.99,326.44,367.42,448.08,491.42,500.39,438.47,461.0,462.53,493.48,452.86,526.87,512.65,640.24,711.28,741.69,702.73,753.94,625.11,610.0,707.05,762.86,811.7,1105.71,1137.38,977.69,980.42,1124.38,1174.71,1193.21,1170.44,1263.94,1123.69,1748.24,2217.05,1902.43,1942.67,1961.28,2300.97,1987.68,1806.66,1870.17,2121.81,9221.44,6980.55,5155.56,4851.69,4186.34,7338.31,6906.46,7865.04,7323.34,4884.23
1985-07-01,17.17,18.69,18.67,17.12,18.7,17.61,18.11,17.74,15.14,11.58,74.16,72.33,71.21,75.6,73.46,72.93,71.36,68.8,72.6,70.45,122.5,126.81,121.84,123.81,125.72,124.07,117.71,122.99,119.86,124.55,191.82,188.28,197.03,190.92,193.85,199.97,192.36,198.13,192.69,193.05,298.71,311.81,296.36,304.43,312.3,307.91,319.62,315.79,300.41,288.46,474.22,481.07,449.76,450.38,462.03,467.39,473.08,473.96,484.97,485.74,690.97,730.26,726.75,759.52,746.62,701.73,736.66,729.67,696.27,731.42,1122.28,1138.6,1041.35,1108.53,1141.29,1198.92,1154.71,1126.17,1152.47,1137.08,2139.85,2007.63,2234.23,2157.8,2121.44,1984.7,2009.94,2176.88,1966.7,2035.07,9720.45,6607.74,4868.36,4614.85,5956.47,6456.9,9447.23,5790.26,7107.1,5541.69
1985-08-01,17.52,19.61,19.05,17.73,19.29,18.15,18.22,18.02,15.44,12.15,76.28,74.83,73.53,77.08,74.96,73.46,73.14,70.67,72.47,72.2,125.69,130.48,126.68,127.78,129.56,128.75,118.56,126.03,119.03,125.27,197.16,197.76,202.94,196.45,205.52,209.53,192.77,188.11,193.04,196.82,304.69,309.17,312.11,307.78,319.12,308.3,321.29,315.6,301.99,295.07,482.39,483.06,463.24,458.02,467.41,470.9,467.08,495.93,482.93,513.9,683.12,726.15,733.38,771.89,750.73,710.07,731.59,732.67,715.69,732.1,1128.34,1129.54,1024.45,1120.01,1187.05,1184.1,1125.71,1075.61,1151.17,1133.86,2099.58,2007.46,2149.41,2134.15,2162.42,1942.39,1933.54,2137.35,1880.97,1887.96,9836.63,6623.6,4886.66,4623.5,5728.83,6370.64,9290.52,5755.7,6821.51,5573.4
1985-09-01,17.48,19.44,19.05,17.77,19.61,18.03,18.31,17.78,15.3,12.09,74.49,73.12,72.57,75.28,73.02,73.95,72.51,72.01,71.86,71.95,122.46,128.52,125.9,127.91,128.68,130.77,118.23,127.36,119.35,125.97,190.81,198.89,197.14,195.41,204.98,212.7,194.25,184.88,190.07,197.71,293.42,306.17,300.4,308.97,315.61,311.78,316.74,312.0,307.83,299.68,472.86,473.42,457.82,457.65,464.63,466.66,465.08,491.9,481.53,491.62,670.74,715.07,719.45,792.64,756.6,716.95,724.01,716.13,715.8,734.18,1097.6,1108.08,1022.26,1080.09,1126.55,1198.2,1108.61,1094.72,1142.03,1117.22,2063.24,1980.39,2109.36,2146.96,2129.46,1918.4,1938.08,2130.93,1872.68,1884.49,9632.76,6452.12,4870.75,4606.83,5746.18,6175.18,9153.29,5792.78,6867.12,5568.02
1985-10-01,15.92,18.09,17.99,16.72,18.68,17.27,17.66,17.54,14.63,11.35,68.34,68.63,67.81,70.8,69.32,69.61,69.67,67.16,70.01,69.02,114.41,118.3,116.39,122.25,123.86,125.64,114.19,119.9,112.23,116.84,176.82,182.3,185.94,180.69,194.84,208.58,189.52,173.51,181.78,184.03,269.35,274.7,289.55,288.64,302.19,293.49,307.08,306.53,299.96,283.65,445.13,445.53,442.44,436.43,458.18,445.61,444.21,460.38,471.38,465.94,622.61,689.85,666.11,779.79,713.47,688.12,682.52,663.21,674.89,702.42,1050.48,1052.86,984.26,1024.1,1059.5,1141.29,1046.13,1009.82,1089.17,1052.2,1822.47,1878.51,2060.17,2160.68,2066.63,1834.66,1825.39,1960.96,1734.22,1663.15,9362.91,6156.56,4703.34,4608.67,5485.66,6098.96,8930.52,5662.28,6553.51,5451.09
1985-11-01,16.04,18.4,18.36,16.69,19.28,17.66,17.83,18.01,15.19,11.37,69.1,70.41,69.76,73.07,73.35,71.21,73.45,70.32,70.57,71.89,117.35,125.5,121.23,124.75,128.41,128.24,122.37,126.75,111.17,124.65,187.48,183.72,194.39,185.78,200.43,218.27,198.26,180.3,192.88,185.55,277.85,289.24,298.79,295.58,316.37,307.67,318.77,317.12,311.08,298.19,457.62,467.13,475.1,455.64,475.65,465.12,456.1,458.93,487.65,467.68,643.84,739.75,703.2,771.55,720.78,723.64,710.15,705.1,704.75,716.15,1111.43,1120.95,1047.0,1064.69,1115.15,1186.45,1107.55,1051.34,1176.04,1104.06,1970.78,1967.22,2175.15,2299.25,2134.37,1969.45,1968.73,2069.74,1865.68,1844.14,9672.29,6357.84,4802.65,4847.31,5791.56,6226.0,9458.52,5863.05,6897.25,5697.79
1985-12-01,16.88,19.11,19.18,17.6,20.42,18.7,18.6,18.84,15.81,11.93,75.31,74.8,74.38,78.27,78.73,76.47,76.68,75.15,74.48,75.13,129.07,137.71,129.34,132.35,136.26,134.19,133.0,134.98,117.75,133.98,204.76,198.11,210.65,196.25,218.82,233.55,210.97,189.81,212.53,190.19,302.97,308.2,316.74,327.24,336.91,322.76,338.42,337.56,326.04,318.0,484.37,500.63,492.52,485.49,495.55,500.5,493.18,468.56,500.8,511.13,711.19,805.78,737.67,849.14,780.72,781.16,775.42,734.83,680.04,746.8,1207.68,1174.58,1103.04,1137.32,1201.42,1274.85,1161.63,1095.04,1240.33,1154.05,2138.07,2120.88,2341.66,2523.93,2281.16,2112.56,2066.61,2163.99,1934.09,1954.09,10535.62,7053.63,5166.3,5157.2,6308.0,6573.76,9682.67,6024.48,7330.34,5721.11
1986-01-01,17.52,19.59,20.03,18.74,21.12,19.56,19.25,19.63,16.49,12.17,79.75,78.06,78.85,82.17,83.86,77.8,81.03,78.24,77.79,78.39,134.55,148.97,135.38,138.48,142.22,141.91,136.07,138.19,121.98,134.81,213.92,207.4,218.0,203.33,231.18,247.03,219.98,196.48,212.05,187.04,322.09,333.63,329.3,339.64,354.52,329.15,339.65,344.08,335.75,346.79,510.64,524.01,533.38,501.2,505.29,493.65,512.41,480.02,524.12,538.4,732.63,839.15,790.14,863.73,821.56,785.21,779.4,762.97,696.27,791.16,1248.83,1222.35,1148.87,1175.77,1223.12,1312.82,1214.3,1164.7,1298.78,1211.0,2233.8,2227.1,2367.93,2587.9,2371.94,2179.1,2138.86,2252.95,2007.72,2131.1,11304.62,7513.91,5405.21,5621.52,6713.75,6771.2,9894.94,6194.84,7728.17,5724.4
1986-02-01,18.77,20.6,20.79,19.12,22.12,19.77,19.64,19.96,16.93,12.88,81.83,78.4,80.4,82.14,85.96,78.63,81.61,82.04,78.39,79.9,135.09,156.86,134.38,140.9,141.47,141.81,137.15,141.03,124.25,137.25,212.33,209.43,224.61,210.54,234.66,250.07,217.5,197.32,214.85,194.11,336.85,330.0,333.02,347.02,363.91,331.32,341.52,353.32,344.44,349.65,500.27,536.24,545.96,529.06,508.4,506.01,519.11,501.3,539.74,558.64,743.22,848.6,789.53,869.1,822.31,813.45,767.34,768.59,702.79,853.57,1261.15,1232.46,1149.7,1189.49,1253.14,1322.46,1261.54,1202.17,1324.69,1212.59,2242.6,2278.57,2401.78,2676.11,2489.11,2283.92,2125.92,2344.24,2042.59,2090.34,11208.93,7616.08,5679.87,5505.01,6524.76,7014.47,9606.44,6045.84,7817.21,5761.75
1986-03-01,19.81,22.24,21.76,20.12,24.17,21.42,20.8,21.32,18.02,13.53,87.13,84.17,86.88,88.55,87.39,84.27,86.79,92.46,82.8,84.44,146.21,166.71,146.43,153.14,152.15,151.68,145.73,152.12,130.9,139.83,228.92,223.14,236.62,222.81,250.55,263.64,235.41,219.16,230.16,200.22,364.18,349.16,369.17,376.53,387.11,358.34,358.82,381.0,369.16,368.85,534.41,561.58,607.6,565.56,549.44,517.27,568.3,523.85,565.61,612.19,782.89,912.45,873.35,932.09,874.41,841.76,846.31,816.15,745.87,925.68,1382.15,1339.8,1227.64,1316.13,1309.64,1456.63,1347.28,1273.64,1406.61,1293.67,2489.89,2504.21,2655.33,2866.96,2621.59,2540.51,2240.95,2449.33,2171.64,2447.3,11736.85,8294.39,6183.71,6223.89,7028.66,7586.53,10176.03,6367.61,8337.28,6029.83
1986-04-01,20.69,23.14,22.95,20.88,25.28,22.6,21.51,22.43,19.36,14.42,89.92,90.67,93.48,92.75,93.99,88.93,91.13,97.2,88.33,90.79,149.8,170.04,152.42,161.56,163.91,157.81,150.56,158.65,140.96,154.23,235.4,239.01,248.71,236.96,263.47,275.68,248.62,228.02,246.59,204.92,370.71,365.68,390.38,401.09,400.48,379.67,373.73,391.99,401.05,366.7,576.63,589.44,663.28,607.35,581.48,529.38,612.21,545.34,592.15,645.93,843.08,953.44,908.23,1012.97,943.39,876.56,877.24,861.75,776.26,994.72,1480.25,1372.15,1297.03,1341.96,1407.05,1505.06,1373.95,1309.87,1487.03,1268.86,2576.09,2608.08,2838.67,2877.55,2716.98,2660.36,2352.57,2491.45,2265.7,2672.45,12369.45,8878.91,6670.57,6760.44,7316.95,8172.38,10741.91,6580.04,8790.24,6115.89
1986-05-01,21.23,23.9,23.81,21.74,25.89,22.72,21.67,22.76,19.31,14.66,94.45,91.95,96.1,93.15,94.42,90.08,89.74,98.37,89.91,88.49,154.37,169.54,154.24,162.33,159.23,156.91,154.84,158.99,138.16,148.66,240.05,249.18,254.95,242.95,260.98,282.21,246.15,238.49,248.54,198.92,388.26,361.48,377.96,420.99,401.44,378.59,378.23,399.55,405.2,362.86,583.68,582.45,695.85,620.53,588.62,531.32,601.61,544.35,582.75,616.19,872.04,936.82,909.05,1000.21,933.48,865.58,855.5,812.01,729.69,938.73,1532.94,1389.12,1291.96,1357.76,1392.94,1456.08,1366.41,1259.5,1403.01,1226.36,2559.34,2628.68,2797.15,2754.55,2698.36,2580.59,2236.19,2400.29,2125.84,2561.71,12627.23,8749.25,6710.64,6662.41,7260.25,7727.28,10587.15,6284.99,8540.21,5943.0
1986-06-01,22.15,25.15,24.49,22.21,27.28,23.42,22.63,23.7,18.95,15.54,98.8,96.07,100.11,97.69,100.5,93.21,94.34,99.81,88.8,96.19,157.32,174.09,158.11,161.84,167.17,164.2,157.7,164.56,138.61,156.22,252.52,253.34,258.4,253.73,262.86,295.0,261.15,243.96,255.17,198.76,391.33,381.07,381.65,458.52,429.02,397.94,403.78,425.23,422.85,362.97,631.08,626.59,701.85,644.44,624.47,556.39,625.57,570.43,598.97,644.54,928.55,987.79,928.42,1048.01,958.93,904.87,909.42,839.57,769.11,962.85,1670.63,1432.76,1331.36,1418.91,1505.91,1528.74,1400.28,1321.31,1479.98,1258.08,2806.1,2810.18,2988.88,2939.17,2763.25,2736.35,2353.56,2454.86,2224.26,2581.51,13020.8,9258.21,7065.34,7051.78,7675.5,7814.85,11342.26,6553.23,9107.79,6118.41
1986-07-01,22.09,23.43,20.2,22.58,21.43,19.91,20.91,20.72,20.14,13.07,85.99,84.73,85.93,89.9,82.51,83.9,88.46,85.29,81.84,83.55,146.65,147.36,146.73,146.09,150.13,141.92,151.37,148.97,143.36,147.46,235.88,236.75,238.44,223.79,232.19,230.63,227.7,220.66,230.17,239.73,370.15,363.97,375.68,381.27,368.01,358.96,375.5,379.82,385.67,381.17,601.6,564.58,582.83,608.49,601.56,573.82,598.28,600.55,585.81,563.59,893.27,930.13,923.44,913.16,898.5,863.49,899.64,907.81,871.76,868.26,1400.7,1357.91,1435.79,1399.22,1445.49,1411.98,1409.72,1545.13,1517.43,1289.26,2735.3,2607.29,2761.61,2618.09,2730.24,2524.83,2601.32,2543.97,2689.76,2489.68,8352.85,11582.54,7339.11,6740.43,8702.64,5275.54,16586.96,7880.8,8451.75,7376.14
1986-08-01,20.15,21.31,18.34,21.45,19.47,18.05,19.71,18.92,18.84,11.89,75.56,76.83,76.59,83.18,76.65,76.16,81.26,81.72,73.74,75.39,128.43,131.12,132.87,131.08,131.08,124.73,140.23,144.45,139.57,131.61,209.37,210.93,212.43,206.6,221.22,206.76,216.8,210.53,220.29,221.84,326.98,334.35,338.98,345.58,334.98,320.44,332.28,370.89,370.98,355.67,548.2,504.43,537.89,571.9,553.96,543.98,559.98,568.48,590.85,489.21,829.18,840.82,870.72,841.68,829.23,797.91,799.74,904.81,842.82,822.74,1235.8,1280.85,1308.33,1281.57,1369.86,1295.14,1317.84,1496.11,1429.63,1249.55,2478.86,2441.19,2505.8,2411.01,2673.05,2419.38,2467.2,2463.95,2716.36,2385.63,7925.11,10673.17,6997.71,6426.99,8186.22,4979.66,16065.23,7780.32,8270.96,6901.29
1986-09-01,20.1,21.09,18.58,21.35,19.35,18.93,20.08,18.7,19.31,12.24,76.44,78.16,78.11,83.45,78.0,78.82,84.93,81.52,76.53,74.43,130.34,132.69,138.98,135.55,135.94,126.72,142.66,149.94,146.86,142.3,211.91,224.48,220.82,217.1,228.66,219.45,231.26,224.88,226.01,219.6,332.83,353.73,347.58,348.66,353.37,334.3,346.27,395.92,394.27,381.05,564.1,548.01,555.73,605.13,592.78,573.55,609.51,603.45,660.13,516.23,859.12,873.94,932.98,896.46,875.81,881.29,906.67,944.71,894.69,886.23,1289.39,1335.05,1375.07,1374.55,1413.79,1412.37,1465.46,1636.1,1585.79,1387.39,2553.92,2536.94,2615.34,2556.17,2814.54,2597.13,2756.7,2691.64,2991.74,2561.37,8145.91,11200.74,7354.1,7029.97,8533.17,5340.42,17996.83,8606.86,8954.61,7855.31
1986-10-01,18.55,19.77,17.25,20.26,18.25,18.22,19.59,17.77,18.33,11.95,69.45,71.68,72.09,80.09,72.78,75.1,80.96,77.93,71.75,74.4,120.11,123.81,129.25,125.95,129.31,118.93,135.07,146.68,137.26,137.48,192.48,201.74,207.4,209.14,215.49,204.69,226.8,218.82,213.77,197.08,306.58,321.9,313.41,323.49,329.22,332.22,326.02,372.18,369.4,356.54,518.22,499.51,498.61,563.35,527.86,539.87,586.93,569.38,623.19,495.48,783.91,846.54,854.42,848.9,805.91,822.62,843.23,840.98,848.84,827.78,1125.57,1211.98,1300.85,1275.4,1303.98,1300.2,1382.42,1528.7,1483.16,1283.36,2227.25,2339.05,2357.29,2256.36,2557.12,2470.8,2577.4,2452.71,2717.12,2420.46,7083.12,10156.21,6391.31,6400.3,7762.45,4885.68,16715.0,7687.64,8032.58,7860.7
