Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,BIG HiBM
1965-04-01,3.9869,5.4039,0.889,7.1279,2.4191,4.2557,7.7418,4.8541,6.4299,4.712,2.8425,4.7841,2.9643,6.935,5.4355,3.9637,-1.7321,6.7408,3.1427,2.514,1.8817,2.9813,5.9165,2.8745,0.5978,0.458,5.9964,1.0682,4.4346,0.9587,-1.5014,-0.1534,4.4998,5.8297,3.819,6.8405,5.3305,7.4764,7.2456,5.914,1.4599,3.8883,6.6898,2.6303,1.573,3.8068,4.8448,3.5602,7.6033,7.1624,3.0786,0.9491,-0.2267,3.9713,3.8388,5.4039,4.0097,1.4288,7.6987,-2.8387,3.0331,3.3952,1.2776,4.7486,4.1836,5.2145,3.8864,2.2955,9.5598,5.2202,2.0582,2.3903,3.0979,2.7406,3.6713,4.3511,2.1035,6.889,3.1429,-1.4316,3.2372,2.3509,2.6377,1.1808,1.7634,2.9812,5.003,3.2998,1.6068,2.1076,3.3017,1.8394,0.7014,2.6196,1.2359,3.854,3.3839,0.5211,5.1182,0.0375
1965-05-01,0.875,6.3227,-1.3392,0.1795,2.7047,-2.3553,-0.0749,0.15,1.2625,-0.0717,-3.2372,-1.1941,-3.4981,-4.3336,-1.4309,3.3671,-2.0613,-0.9452,-1.5515,-2.7381,3.2434,-0.8527,1.714,-2.0784,-4.317,0.9534,0.4143,-2.4788,-2.407,-5.0356,-1.5307,1.8731,-3.2292,0.5425,-2.4103,-0.4406,2.9658,-0.3551,-0.9759,-0.1201,-4.1274,2.3793,-0.6662,-0.749,-2.2201,0.8603,-1.1075,-1.4084,0.2827,-2.3677,2.3306,-1.5131,0.7103,-0.0854,-0.3644,-2.4198,-0.8145,0.0526,0.1618,1.0559,-0.9923,-2.2167,0.0815,0.0367,-0.9047,-2.7194,-0.8154,-1.0182,-5.1148,-4.5764,0.2418,-2.282,-1.2277,2.6456,-0.2296,-1.9153,-0.5439,1.6052,-2.8197,-6.7511,0.9801,0.1209,-0.7017,-1.192,0.1378,-1.1314,-1.2372,-2.0479,-1.0692,-1.6938,-0.2826,-1.2978,-1.018,0.5911,-2.0773,0.3179,0.8587,-2.1713,-4.3605,-3.7392
1965-06-01,-10.9839,-14.399,-9.7198,-10.9493,-11.8895,-8.9911,-9.6118,-8.4426,-6.9605,-9.8451,-10.6449,-13.0143,-8.2062,-12.3907,-8.627,-7.5901,-5.8814,-7.1067,-8.0419,-11.4684,-12.5893,-4.6146,-8.1958,-8.7223,-8.448,-7.1868,-8.3984,-7.3383,-6.5403,-8.2143,-10.5427,-8.7452,-9.6891,-6.8157,-9.5094,-9.5979,-8.1633,-7.912,-9.1776,-7.9395,-6.4969,-8.0828,-10.329,-9.0741,-9.898,-6.0634,-8.0642,-5.9549,-7.7049,-9.327,-6.4546,-6.0809,-9.1777,-7.3859,-8.6537,-7.9404,-9.4373,-11.1218,-6.5651,-7.1594,-8.4252,-4.9038,-6.1705,-8.0509,-8.1163,-8.0711,-8.2545,-9.0142,-4.2219,-10.4565,-7.1389,-5.9714,-6.1935,-7.2147,-8.642,-6.4285,-9.1482,-8.4622,-8.9758,-6.3447,-6.7644,-3.9837,-5.3606,-5.2747,-6.494,-7.1983,-7.17,-4.7268,-5.4964,-6.1924,-4.196,-3.3387,-4.3071,-3.8769,-5.8775,-4.0575,-4.7249,-0.8096,-5.2525,-1.5817
1965-07-01,0.6829,0.2926,2.838,3.4039,4.4764,2.5922,3.7926,1.1535,3.1314,4.5369,7.2481,-0.3543,6.1437,3.1067,3.605,3.2318,2.3826,1.9658,4.2233,5.5045,6.7791,2.8274,-0.6619,1.532,3.1734,3.6463,3.17,3.2162,4.3196,6.221,2.2044,4.7484,1.9698,2.1423,3.3145,2.0175,4.0096,3.3259,2.7416,4.365,1.5128,-1.1568,5.5212,1.5153,3.1494,2.5191,4.9905,5.0075,4.8038,5.7436,1.0362,2.7753,4.0053,5.7132,1.9443,2.9317,4.9735,2.4365,5.5679,1.3733,5.3204,2.4832,1.9255,1.583,2.2171,6.768,3.6931,-0.1903,3.6966,6.8024,2.403,2.1573,2.752,4.6505,5.192,2.0518,4.0952,0.4863,6.6865,8.8716,2.0929,0.8608,1.4053,2.9789,4.2168,0.6804,5.1618,3.3119,4.6955,7.6233,1.8071,-0.445,0.848,-0.5707,1.4053,2.6139,1.6616,1.5683,4.353,7.0209
1965-08-01,2.6973,-0.3677,2.3988,7.0849,6.2255,3.8474,4.5196,5.6641,1.533,3.2505,3.2022,3.0003,9.2396,1.701,6.1027,3.8878,5.8256,2.1591,4.2994,5.3223,6.4616,4.7584,5.205,3.5637,3.3775,5.1392,2.4001,5.0902,3.9397,6.1669,12.0896,4.9349,4.8977,3.1857,4.0535,7.1159,5.5622,6.4924,1.7333,5.9411,10.0976,11.619,7.4628,2.6841,7.5286,11.0663,3.0861,4.6617,9.0943,7.2445,8.1842,6.4131,3.382,5.8534,6.7718,6.0594,3.5956,0.784,2.845,2.7531,4.2505,4.7201,3.4731,4.1249,3.4907,4.9333,3.4289,1.6133,5.3062,5.166,3.393,3.2247,3.3801,5.7665,5.0432,6.5997,4.4046,1.1276,4.7469,4.1344,4.4512,2.7,1.8043,2.3976,3.484,5.197,4.5235,2.4994,4.7996,4.083,3.8354,3.9551,1.7785,1.93,3.2184,2.6861,0.7141,-0.61,1.8858,1.5784
1965-09-01,2.1519,2.9235,4.3566,9.4445,2.388,1.3279,3.9339,2.9505,6.6944,1.9434,0.2732,7.129,6.1377,1.2111,-0.9893,1.1951,4.1138,3.718,3.4713,1.8601,5.4142,2.6405,-1.3305,3.0165,2.1933,-0.8799,1.7109,6.4699,3.6474,2.3038,6.1202,7.5783,5.1416,3.5265,6.3936,1.9689,3.6961,5.1941,3.9329,2.5357,1.2737,3.4783,1.0899,3.4776,12.6802,-0.4011,5.72,3.9761,3.0296,4.2936,3.813,1.4048,0.5373,3.6847,2.4718,1.6072,6.2013,4.1624,6.3018,7.1671,0.8696,5.1028,3.2792,4.6274,1.5702,5.4154,1.3347,0.8471,3.5129,5.9938,7.0529,-0.3121,5.3216,2.6335,1.9774,-0.978,3.8898,3.7254,5.204,-1.5105,0.8288,2.9081,1.0986,3.7976,4.0653,4.7201,2.1655,3.2957,4.1641,9.9341,2.7945,3.1478,2.7422,1.8609,1.8159,1.1683,3.4643,5.91,2.3101,1.2743
1965-10-01,6.3962,2.821,6.3264,12.0659,8.5651,9.3205,6.3445,7.5905,7.4265,7.6831,8.0366,5.9246,8.743,4.0136,8.6145,2.8666,8.0493,1.4472,10.1028,10.6745,8.1988,7.7868,7.1868,7.1734,4.2226,4.7665,2.8886,8.4427,3.3561,6.4564,0.2777,2.611,8.9305,7.2008,3.8279,2.7358,6.6494,4.0154,3.3486,8.9295,3.4275,8.1506,6.0877,3.0754,4.4405,4.6838,6.3805,7.0226,6.9488,2.6511,6.9724,2.0804,3.3316,5.1102,1.3008,8.5517,6.2038,3.0582,9.7596,-1.2639,3.4473,3.8165,3.1632,4.073,1.1107,0.5352,4.6208,1.5863,5.3274,12.1493,4.3751,3.0612,1.7406,3.965,3.8931,3.4633,5.0506,2.8863,7.1316,8.0685,3.2188,1.327,1.9287,3.8766,3.4298,4.3426,2.6019,5.4588,4.6637,8.0533,2.7453,1.8835,-0.491,0.5848,1.3258,3.5779,4.7518,4.94,2.2791,2.5138
1965-11-01,10.8261,2.2232,7.2876,9.5143,6.3729,2.1279,11.4928,9.4928,7.3974,9.3654,-2.3686,3.9295,4.3482,2.0885,1.8297,1.8277,2.7757,8.0647,1.4296,3.4698,1.9445,5.067,-0.6423,4.4416,3.9761,2.9447,1.9009,4.2628,5.9356,0.1739,-1.0274,-3.1648,6.8552,4.1412,5.8313,3.6328,6.0111,6.8182,4.5309,5.4369,2.7371,6.1543,5.1656,4.5626,9.6133,1.1576,4.7035,2.1321,2.9241,0.3616,5.4938,-0.0243,2.379,0.4558,3.0926,5.0379,4.648,-1.5798,7.3926,0.709,8.4815,5.3101,-0.2948,3.4245,1.5464,3.299,0.2016,1.2467,5.3642,5.3497,2.9651,1.0373,2.2936,3.5182,5.1382,0.8596,1.2655,-3.0015,5.3719,8.3466,1.7605,0.7705,0.3304,1.9734,4.2587,4.1345,3.7475,-2.9937,-4.4569,1.6362,2.6013,-0.7144,-0.5093,-1.0833,0.3201,-1.3765,-3.0761,-1.4596,-0.7478,2.193
1965-12-01,6.6975,16.298,4.0413,11.0458,4.2122,6.7992,10.3487,3.2837,8.4341,5.6209,7.3076,5.2629,7.5813,5.1755,1.807,2.4401,2.1683,4.7413,4.7056,4.837,0.1199,5.5747,8.3827,-0.0723,2.7794,6.7289,1.5093,4.2164,2.9837,11.2825,6.1792,1.5415,-0.9135,12.6393,1.0905,3.7878,2.489,3.6473,9.5497,6.6544,2.706,2.7622,3.725,0.782,0.4208,2.6325,1.9623,2.7712,7.216,4.593,2.8125,2.9022,-0.17,0.9081,6.8443,4.3225,0.9369,2.0487,6.425,8.0687,7.1965,3.3866,1.6909,1.3915,2.1098,0.4999,3.4284,4.1783,9.1971,4.3825,0.6764,-1.2369,-0.2249,1.9722,1.8935,2.3117,6.6165,0.3469,2.8621,5.1945,4.2284,1.3927,-0.5429,-1.5893,-0.8616,5.0441,0.8607,5.496,5.3766,4.5127,0.3974,1.7181,-0.2381,0.9603,-0.3893,3.8468,1.4229,10.8232,2.4393,0.7301
1966-01-01,9.7018,13.3087,12.9552,9.2907,10.876,9.1492,11.6468,9.8133,8.3781,9.0644,5.0251,4.5083,0.4005,3.7487,10.498,5.7191,9.466,6.8921,10.3294,12.2726,6.163,4.7355,3.5917,14.9487,4.6184,7.407,3.2398,5.8728,8.0404,7.5323,4.6978,0.3756,3.7322,5.7584,3.1904,3.0044,5.5499,4.9249,3.8802,7.278,2.4229,3.3186,4.1551,3.2277,-0.2466,2.1996,4.0199,6.1879,3.0813,8.1017,7.3674,3.5545,-1.2742,1.0589,1.7261,3.9767,2.4854,5.7108,2.9103,14.3672,2.1399,0.3294,-2.0033,0.9349,0.5967,5.9788,5.9512,4.3999,3.3641,3.2861,-0.0075,0.7923,1.1031,3.5803,4.5484,4.862,2.0256,12.1639,8.7475,6.0185,1.3178,0.887,0.3481,2.6309,-0.2379,5.9749,5.6099,3.8519,-2.3929,12.0204,0.7902,-2.2998,-1.2466,-1.6906,0.8993,3.145,3.4756,0.7246,1.1007,10.4113
1966-02-01,8.0868,4.9211,10.0756,5.2516,5.4172,7.7523,8.6989,3.6275,6.6836,7.9687,7.8967,2.6325,4.3588,5.7947,-0.15,-0.6776,2.5634,1.6608,6.3156,5.7031,14.2299,5.1154,0.041,8.3351,3.3749,-0.2584,-0.6784,0.366,3.7631,7.3665,5.8451,-2.7379,0.8651,7.1761,4.1204,0.8799,-0.8735,-1.1124,2.7547,0.2116,0.8923,0.5725,1.8233,-1.9653,4.9234,1.2328,5.5065,-0.7978,5.7754,2.63,-1.1101,-0.6419,4.5932,0.3863,4.2172,2.0872,3.1137,-1.8614,4.3966,-1.7049,7.0881,-3.9283,-0.9453,-0.1533,-1.9137,2.2705,0.7835,0.4635,2.102,6.0086,3.8347,-2.9021,-1.4873,-1.7838,-1.6412,1.1625,1.7828,-5.1581,-1.634,8.2678,1.6122,-2.9218,-2.9267,-3.8181,-1.7728,0.8202,-0.9633,-1.8901,-1.4308,-2.1245,-2.3039,-2.2865,-3.9929,-1.9179,-2.0697,-0.8026,-2.6605,-0.4417,-2.2707,1.6667
1966-03-01,3.1281,8.2741,-1.2996,-2.0225,2.1631,3.9393,0.05,0.682,0.0737,-1.03,-5.7332,2.8162,1.6903,-5.1901,-5.9502,-5.7792,-0.3578,-3.3574,3.1013,-3.6676,-2.6731,0.1147,-3.1348,-6.183,0.0059,-1.1028,-4.3413,-3.1356,-0.1,-1.5353,-0.044,-0.8761,-1.0187,-0.488,-3.6205,-2.6545,-3.4598,-2.4276,0.4509,-4.3937,0.2938,-1.3115,-7.0374,-2.0909,-5.4358,-3.3199,-4.4235,-1.9393,0.9089,-5.7734,-4.0204,-2.0441,-3.9924,-3.5316,-2.3198,-1.2149,-3.006,-3.2838,-6.2197,-7.1741,2.866,-1.7848,-0.9331,-3.0596,-5.0291,-2.1734,-3.6508,-5.0869,-5.1412,-4.4743,-0.1005,-0.6314,-1.8853,-1.1694,-2.1122,-3.3244,-1.9559,1.4324,0.4554,-6.4156,-2.3122,1.5448,0.5501,-2.3752,-2.3461,2.7946,-0.7207,-3.729,0.637,-6.3779,-0.1095,-2.5451,-2.3547,-2.1233,-2.9873,-3.5069,-3.6042,-1.7621,-4.3075,-12.0631
1966-04-01,8.4853,7.6393,7.0608,6.4373,8.9121,2.7605,6.0183,6.8699,6.4861,5.5464,8.0458,9.5915,2.6329,-1.9636,7.2561,4.7185,4.1712,3.8039,2.7131,2.897,6.4097,2.6017,5.9934,5.9371,4.1838,5.9579,6.0293,9.0809,7.0579,10.9606,-1.2375,1.4138,3.9723,3.131,0.7225,2.2122,3.771,5.5792,6.3021,3.6402,4.456,6.5684,3.2971,6.0882,2.8119,2.0058,4.1466,4.1684,0.6954,3.5688,6.8904,1.955,0.3398,2.1323,0.5981,5.0989,5.3158,3.5076,4.612,-0.1415,1.6313,8.3332,0.5822,1.5179,3.257,3.4239,2.6047,4.1738,4.6495,1.9192,2.1084,2.1043,0.571,5.1259,3.0767,2.786,6.4565,0.1374,-1.5362,-2.7066,2.7679,0.3637,1.9772,-1.4778,1.1272,3.2808,7.6978,4.7275,3.2284,4.2715,1.977,2.8631,3.3627,1.0555,0.6742,-0.2251,-1.2993,-3.1478,3.1351,1.2057
1966-05-01,-13.4402,-11.7577,-11.3065,-14.8358,-11.0299,-12.1485,-10.6203,-10.9943,-12.2235,-11.2129,-4.6255,-10.1168,-12.7003,-5.2151,-7.7594,-8.3667,-7.9752,-7.9673,-9.7104,-10.1256,-12.4576,-4.6155,-11.1117,-8.2299,-5.5521,-7.8254,-6.6351,-10.544,-5.271,-8.4985,-12.4943,-5.4464,-8.6969,-7.065,-8.7072,-8.4349,-10.4529,-9.3937,-7.9969,-11.1471,-1.2787,-12.0549,-10.0343,-7.5877,-11.1853,-8.1976,-10.3132,-7.6243,-8.5901,-10.2427,-7.6156,-4.5966,-4.5211,-3.2541,-9.7129,-2.7317,-10.4235,-10.361,-9.1033,-5.7587,-5.5853,-4.4825,-3.3578,-7.5674,-6.961,-7.6433,-7.783,-9.2186,-9.3709,-12.2596,-5.5732,-3.1629,-2.9179,-5.6911,-5.3278,-5.8173,-9.6115,-5.5977,-7.6613,-13.997,-5.7148,-3.7435,-3.1653,-5.2835,-6.0813,-4.9752,-5.6418,-7.6366,-3.6449,-10.2644,-3.0032,-4.1724,-2.3921,-4.5166,-4.619,-5.0024,-5.743,-3.136,-4.9434,-5.042
1966-06-01,-2.7446,-1.7245,-0.2014,-0.7651,-1.9965,-0.7691,-0.2082,-0.6593,-0.4765,-0.0472,-0.7437,0.9406,-0.0485,-2.8377,6.0218,-1.2338,1.4875,0.3456,1.3856,0.1311,0.6604,4.6944,-5.2123,-2.6823,4.2792,3.5736,-2.3097,-1.5703,0.2343,0.0419,-1.3513,-2.2018,0.7994,1.366,-0.6192,-4.1295,-1.0967,1.0017,-1.1776,0.8583,0.844,1.1294,1.2334,0.4841,-0.0812,-3.158,1.2159,-0.1278,2.366,-2.8232,-0.2959,-1.4204,-5.1403,-0.4209,0.5573,2.1699,-2.8083,-0.7959,-1.1781,1.191,-0.1421,-2.7649,-0.6639,-1.3331,-1.8188,0.2172,-0.5994,-1.4519,-2.6541,2.6115,0.5941,-1.6627,-1.2478,-1.2204,0.1894,-2.8591,5.5317,2.0163,4.0896,2.7436,-2.231,-3.2336,-0.2582,-1.0465,-0.2994,0.7848,0.8013,3.2761,2.6852,1.2787,-1.0269,-3.5537,-2.0655,-1.3647,-0.5721,-0.0327,-0.6848,-1.6977,-1.9188,-5.8085
1966-07-01,-2.1556,-2.0724,-4.4843,2.7479,-3.1913,-1.661,-2.5026,-2.5944,-1.4389,-0.7982,-1.5895,-5.7335,-1.3409,-1.8097,-2.1315,-2.6065,1.2686,2.949,-0.2506,-1.3964,-2.85,1.9636,-1.2249,-2.8406,0.3937,-1.0313,-2.6987,-0.0669,2.8364,-3.1553,-3.8833,-4.615,-2.5244,-1.0737,-1.43,-1.4758,-4.1709,1.2912,0.0054,-3.6861,-0.1988,-2.5439,-0.8188,-0.5066,-2.7511,-0.4943,-2.0678,-1.0885,1.5684,-2.9572,-1.2257,-0.3373,0.3496,-6.1989,-1.4597,0.186,0.3373,-0.7199,-1.2451,-2.8768,0.4066,-1.627,-0.3833,-2.7772,-1.1845,-3.2111,-3.5684,-3.0124,-0.2132,-2.4666,-0.3036,-1.0638,-0.6398,-3.4201,-3.0063,-1.5282,-2.2848,-2.0108,-1.6035,-4.0221,-0.5715,-0.6431,-0.9907,0.3545,0.309,-1.989,0.6318,-3.1505,-0.8192,-1.2494,-1.5925,-1.8745,-4.2578,-1.1334,0.0927,-2.5844,2.1994,-0.1081,1.885,-3.1665
1966-08-01,-15.0218,-10.3379,-13.9147,-11.1973,-10.1357,-12.8588,-11.0053,-11.4426,-10.3324,-10.9538,-10.8583,-11.0157,-9.3225,-7.4343,-7.1016,-8.9226,-10.4486,-11.2367,-9.0839,-9.2022,-16.6594,-9.651,-8.9807,-10.957,-8.8271,-12.7872,-9.0092,-11.4144,-10.3059,-11.7532,-13.4138,-9.6598,-7.1016,-11.9295,-6.2456,-10.0787,-9.4752,-9.0903,-12.0064,-9.9187,-9.881,-13.3656,-7.2159,-9.4295,-9.1571,-7.801,-12.0787,-10.7781,-9.1517,-8.963,-7.5162,-11.2946,-8.2727,-9.3384,-8.1689,-7.6732,-9.0802,-9.7412,-6.9041,-12.7008,-10.0418,-8.3984,-9.8175,-8.1093,-10.3331,-7.2029,-5.5583,-5.4515,-6.1796,-11.668,-6.8387,-10.9596,-8.5108,-4.7982,-8.7289,-6.0044,-9.7066,-7.0557,-11.0509,-6.6886,-4.6059,-10.9011,-7.2926,-9.4192,-9.9279,-5.8594,-6.4137,-5.577,-10.6005,-12.0258,-7.3296,-6.103,-9.4213,-8.4123,-6.6475,-6.5988,-6.0047,-4.4921,-5.7049,-8.7246
1966-09-01,-4.1782,-4.0456,-5.0171,0.2563,-0.5631,-1.5287,-3.3513,-1.5789,-1.3337,-1.0095,-0.9142,-0.6647,-0.2738,-3.8569,-0.2472,-3.7109,-0.9535,-2.022,-1.0536,-2.5523,-4.3474,1.6182,1.0269,0.4327,-5.7846,-0.8082,-3.5526,-2.4867,0.1502,-2.7095,-5.0216,1.0829,0.9598,0.7373,2.2791,-3.6933,-0.9658,-0.7833,-1.6443,-3.4954,-3.1293,-2.7715,-3.7799,-3.1702,1.0174,0.7304,1.2255,-2.1619,2.746,-3.7842,-2.375,-0.9613,-4.9144,-6.0914,0.5525,-0.7002,1.1683,-1.333,-2.3541,-1.8023,-3.0807,-0.8008,3.9879,-0.2681,1.3521,-0.5076,-3.6888,-5.0561,-4.2645,0.7549,-2.9999,0.6485,0.2252,-3.5236,-5.1993,-0.1133,-3.8851,-2.3837,1.0028,-1.5712,-4.8455,-0.5422,-0.1372,0.823,1.2024,-3.8549,-0.6072,-2.3215,-3.2869,-3.6533,-1.778,0.2459,-0.8027,-0.101,0.6486,3.027,-2.4844,-0.0312,0.5589,0.1992
1966-10-01,-9.1257,-4.3395,-7.8283,-4.9455,-7.3224,-3.7698,-7.1369,-3.2021,-2.1281,-3.198,-7.0065,-8.0895,-1.671,-2.1244,-3.1175,-2.4028,0.3197,1.846,-1.867,5.1525,-2.6649,-6.2905,4.5098,0.0945,-2.1715,-2.3971,-1.5071,0.0362,1.8917,-2.1637,-9.935,-3.9036,0.4838,-3.198,-1.0067,1.3949,1.7988,-1.4697,-0.4639,-0.4429,-1.7495,-0.7451,-0.0499,-0.6346,1.9782,5.5163,3.6116,2.0518,-1.297,3.7395,-3.796,-0.7536,0.2481,4.2614,2.3389,3.6148,6.2973,5.937,1.9712,4.4309,-2.6001,2.9012,3.3583,-1.0134,2.5067,4.8519,-0.4307,0.128,-0.2212,4.2462,-0.1034,1.5714,8.234,4.0723,1.8577,6.3306,4.8382,4.1709,1.954,1.1863,3.9143,4.1305,4.7462,3.4415,8.0484,7.1788,5.083,4.9182,8.8447,3.5525,2.3878,5.2576,2.2399,4.6578,7.0163,9.9716,6.3552,5.994,10.1796,5.508
1966-11-01,6.2991,6.6806,2.2133,2.6227,7.3165,0.2755,3.2587,3.2209,2.5213,3.5102,8.0729,10.133,5.6865,3.9858,5.5603,5.2034,0.1545,2.8355,-0.5414,10.0148,6.0546,3.0627,0.5913,4.4219,3.3774,5.1992,0.8051,3.0132,3.133,3.4291,14.0201,7.84,3.2139,4.0896,7.6729,12.4486,0.3446,2.8803,4.1599,1.6783,14.9169,4.0092,13.3223,12.4498,7.0893,2.7337,3.06,-1.5913,1.1112,4.971,8.0025,9.92,4.1453,1.5239,-0.5331,-0.1118,9.106,4.3129,-1.9138,-0.3268,15.0116,6.2199,3.9432,8.0365,3.7756,-2.0366,6.3939,4.4573,-1.2454,1.3932,8.9716,8.1347,-0.1813,0.9572,6.5508,-3.3652,3.7414,-1.2132,0.7917,1.3085,5.3528,4.8956,2.3001,3.0437,1.0214,3.7269,0.1198,-2.7066,1.7063,-0.9371,7.8993,0.6767,5.778,3.5194,1.0221,-0.0469,-3.2421,0.719,-3.2727,0.7325
1966-12-01,-1.8786,4.84,0.9512,6.8872,-1.0304,0.1325,4.0897,0.0186,1.1537,1.619,3.9926,11.8992,-0.0657,3.2535,6.2052,0.8499,3.2232,-1.7352,-0.2845,-2.2262,6.9289,3.5408,0.0238,3.6463,4.6854,0.7626,0.0068,0.9381,3.263,0.8672,4.2812,4.2796,4.0379,3.6155,-1.5089,2.7468,3.0546,2.2713,1.0951,-1.2121,9.6728,-2.4735,-0.7117,5.3996,1.7661,0.9025,3.1548,2.0771,1.7427,-1.2478,-1.1097,2.0212,2.9958,5.208,0.5363,1.3805,3.1303,4.2088,-2.0063,0.4403,3.702,1.7214,2.8938,0.6574,0.8256,-0.9439,5.0019,-2.9922,2.1193,2.9403,3.2655,3.5968,1.2279,3.2944,-0.6013,4.0884,4.4254,2.3475,1.6576,0.1255,2.3929,2.0156,2.0526,2.8594,-0.0192,5.6779,1.1411,2.4886,1.3345,1.5516,-1.0453,1.5497,-0.0641,0.4494,1.9015,1.3031,1.6127,-1.9169,-0.0904,-0.8004
1967-01-01,25.8327,24.0863,28.4543,23.1107,23.6882,26.8025,26.1687,25.2052,16.1104,19.343,16.4954,25.3801,17.8023,14.2019,12.405,21.2572,19.402,20.8715,17.253,21.0241,18.5813,16.1925,10.9346,15.4431,21.6355,20.5478,20.1259,19.4074,19.0687,23.3646,17.6829,18.7815,15.7333,21.1232,13.9058,15.664,16.8919,17.2589,23.962,16.7026,22.5455,14.2399,14.3818,18.415,9.4961,11.875,15.0,12.2812,11.763,15.7598,19.2,14.0666,16.6873,12.3229,13.1223,14.5821,8.6784,16.7207,16.7199,15.1748,10.3194,12.9555,7.1684,10.7381,10.0757,14.1391,13.8494,21.901,19.4207,13.1668,8.2757,9.8117,6.7865,8.5439,10.0,11.1812,13.19,11.312,12.4091,15.6028,10.2861,4.592,8.392,8.223,7.3908,10.8771,9.7092,12.4269,11.94,13.8776,7.6847,6.0703,8.3186,4.7425,6.0691,7.8876,6.6576,8.0633,11.1973,14.5624
1967-02-01,8.017,9.3338,5.646,10.7392,7.7434,9.7962,8.6623,7.7432,8.6632,6.7668,8.969,3.0511,2.6837,7.7933,2.9795,2.9704,1.1912,3.8674,3.062,10.6036,4.1094,1.8264,1.9906,1.155,-0.6738,-0.3943,2.638,1.5101,1.5621,1.3258,3.0763,3.8939,0.6295,5.3622,4.0339,-1.2753,4.3338,5.0421,1.8114,1.6908,6.6175,5.2386,3.4463,2.214,1.9061,3.3208,-0.5173,-0.534,2.5291,1.7842,-3.5392,-0.1144,2.3845,2.4009,0.7274,2.0359,-1.3516,3.8415,-0.9074,0.3152,3.6268,2.6278,-0.4471,1.8233,0.4419,-0.9107,5.4754,-2.417,-0.6925,4.2908,4.1507,1.734,-1.055,-0.0205,1.7599,-2.3581,-1.7406,0.4565,-3.5298,0.5238,4.2438,3.1335,2.4195,0.1063,0.6396,-3.2131,-0.486,-2.6776,-2.1097,-0.9528,1.7891,0.3176,-0.8888,2.0827,-1.4488,-3.6352,-0.1891,-0.636,-1.9096,-1.4789
1967-03-01,5.7249,5.2401,8.116,7.3635,2.5703,5.0683,6.9718,8.2065,5.3821,5.3516,9.9953,4.1645,1.5588,10.3473,5.5775,7.9161,7.8409,3.9595,6.2269,5.9883,5.6235,8.149,6.3265,6.92,6.6963,5.2362,8.9647,4.1094,5.5324,4.6384,1.0275,11.2526,3.1211,6.3627,7.226,9.7969,7.0095,5.9599,8.2982,5.2551,6.9138,3.5945,4.5748,7.0588,5.0255,5.3184,2.5035,3.9813,7.8403,2.9997,2.1401,6.078,7.9143,4.4777,3.6493,3.5183,8.6784,11.8897,2.611,3.4201,6.4206,2.6205,6.7736,1.596,5.412,6.0659,3.7797,6.4394,9.1141,9.3453,6.1504,7.1365,3.638,4.3795,3.9616,5.58,4.2623,6.2203,5.8146,3.5349,5.7551,1.0656,5.991,2.567,0.7727,4.5743,6.4156,5.5619,8.3463,6.8399,5.3479,3.4737,2.6976,2.1979,3.1375,3.7324,5.8169,3.4594,5.7169,1.0082
